               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  24,            0.023804,            0.012661,           0.0065968,             0.87868,             0.90066,             0.93774,             0.73777,            0.017659,           0.0048662,           0.0024526,            0.006205,            0.006205,            0.006205
                  25,            0.023486,            0.012711,           0.0065164,             0.88964,             0.89388,             0.93994,             0.74549,            0.017186,           0.0047857,           0.0024072,             0.00604,             0.00604,             0.00604
                  26,             0.02343,            0.012736,           0.0064006,             0.88793,             0.90083,             0.94385,             0.75002,            0.017358,           0.0047088,            0.002287,            0.005875,            0.005875,            0.005875
                  27,            0.023116,            0.012644,           0.0063919,             0.88909,              0.8981,             0.94474,             0.75927,            0.017291,           0.0047007,            0.002349,             0.00571,             0.00571,             0.00571
                  28,             0.02313,             0.01263,           0.0063022,             0.88675,             0.90364,             0.94534,             0.75618,            0.016839,           0.0046702,            0.002501,            0.005545,            0.005545,            0.005545
                  29,            0.022995,            0.012464,           0.0062708,             0.89923,             0.90109,             0.94699,             0.76157,            0.017066,           0.0046134,           0.0023153,             0.00538,             0.00538,             0.00538
                  30,            0.022591,            0.012431,           0.0061692,             0.90657,             0.89858,             0.95006,             0.76658,            0.016593,           0.0045783,           0.0021289,            0.005215,            0.005215,            0.005215
                  31,            0.022704,            0.012407,           0.0061109,             0.90145,             0.90491,             0.94921,             0.76809,             0.01635,           0.0045565,            0.002272,             0.00505,             0.00505,             0.00505
                  32,            0.022561,            0.012326,            0.006158,             0.90105,             0.90661,             0.95031,             0.76934,            0.016339,           0.0045251,           0.0023361,            0.004885,            0.004885,            0.004885
                  33,            0.022312,            0.012238,           0.0059737,             0.89861,              0.9094,             0.95096,              0.7696,            0.016375,            0.004493,            0.002438,             0.00472,             0.00472,             0.00472
                  34,            0.022261,            0.012184,           0.0060966,             0.90072,             0.90803,             0.94986,             0.77134,             0.01645,           0.0044885,           0.0025511,            0.004555,            0.004555,            0.004555
                  35,            0.022152,            0.012171,           0.0059965,              0.9022,             0.91087,             0.95036,             0.77365,            0.016022,           0.0044787,           0.0021846,             0.00439,             0.00439,             0.00439
                  36,             0.02212,            0.012222,            0.005811,             0.90638,              0.9083,             0.95242,             0.77501,             0.01601,           0.0044792,           0.0021512,            0.004225,            0.004225,            0.004225
                  37,               0.022,            0.012163,           0.0058355,             0.90714,             0.90956,              0.9522,             0.77648,            0.016094,           0.0044444,           0.0021399,             0.00406,             0.00406,             0.00406
                  38,            0.021777,            0.012042,           0.0056662,             0.90989,             0.90867,             0.95265,             0.77698,            0.015832,           0.0044349,           0.0022827,            0.003895,            0.003895,            0.003895
                  39,            0.021492,            0.012056,           0.0056948,              0.9111,              0.9118,             0.95338,             0.78057,            0.015824,           0.0043405,           0.0021602,             0.00373,             0.00373,             0.00373
                  40,            0.021399,            0.011957,           0.0056457,             0.90921,             0.91052,             0.95444,             0.78238,            0.015582,           0.0043531,           0.0021778,            0.003565,            0.003565,            0.003565
                  41,            0.021424,            0.011906,           0.0054849,             0.90775,             0.91367,             0.95358,             0.78246,            0.015661,           0.0043685,           0.0022086,              0.0034,              0.0034,              0.0034
                  42,            0.021131,             0.01188,           0.0055155,             0.90446,             0.91747,             0.95458,             0.78381,            0.015807,           0.0043717,           0.0020395,            0.003235,            0.003235,            0.003235
                  43,            0.020947,            0.011786,           0.0053739,             0.90835,             0.91701,             0.95508,             0.78626,            0.015662,           0.0043561,           0.0020617,             0.00307,             0.00307,             0.00307
                  44,            0.020882,            0.011846,           0.0054161,             0.90982,             0.91803,             0.95565,              0.7867,            0.015501,           0.0043159,           0.0020446,            0.002905,            0.002905,            0.002905
                  45,            0.020801,             0.01171,             0.00541,             0.91205,             0.91733,             0.95645,              0.7881,            0.015506,           0.0043053,           0.0020747,             0.00274,             0.00274,             0.00274
                  46,            0.020674,            0.011642,           0.0052746,             0.91467,             0.91311,             0.95696,             0.78995,            0.015538,           0.0042987,           0.0021003,            0.002575,            0.002575,            0.002575
                  47,             0.02043,            0.011619,           0.0050817,             0.91615,             0.91087,             0.95732,              0.7918,            0.015556,           0.0042896,           0.0021547,             0.00241,             0.00241,             0.00241
                  48,            0.020147,            0.011476,           0.0050331,             0.91221,             0.91626,             0.95722,             0.79244,            0.015606,           0.0042784,           0.0020839,            0.002245,            0.002245,            0.002245
                  49,            0.020134,            0.011518,           0.0050349,             0.91611,             0.91227,             0.95764,             0.79335,            0.015498,           0.0042664,           0.0020001,             0.00208,             0.00208,             0.00208
                  50,            0.020118,            0.011431,           0.0051314,             0.91621,             0.91315,             0.95721,             0.79314,            0.015444,           0.0042642,           0.0020399,            0.001915,            0.001915,            0.001915
                  51,            0.020015,            0.011317,           0.0048836,              0.9183,               0.915,             0.95751,             0.79417,            0.015508,           0.0042424,           0.0020477,             0.00175,             0.00175,             0.00175
                  52,            0.019686,            0.011322,           0.0049125,             0.91711,             0.91374,             0.95754,              0.7956,            0.015522,           0.0042464,           0.0020135,            0.001585,            0.001585,            0.001585
                  53,              0.0196,            0.011257,           0.0047371,             0.91899,             0.91368,             0.95817,             0.79604,            0.015477,           0.0042453,           0.0019915,             0.00142,             0.00142,             0.00142
                  54,            0.019332,            0.011249,           0.0046709,             0.91857,             0.91394,             0.95829,             0.79728,            0.015471,           0.0042415,           0.0020103,            0.001255,            0.001255,            0.001255
                  55,            0.019167,            0.011152,           0.0046417,              0.9184,             0.91715,             0.95854,             0.79832,            0.015419,           0.0042235,           0.0019953,             0.00109,             0.00109,             0.00109
                  56,            0.018943,            0.011074,           0.0045112,             0.91798,             0.91865,               0.959,             0.79957,            0.015423,           0.0042151,           0.0020023,            0.000925,            0.000925,            0.000925
                  57,            0.018869,            0.011098,           0.0045184,             0.92019,             0.91627,             0.95952,             0.80067,            0.015405,           0.0042146,           0.0019983,             0.00076,             0.00076,             0.00076
                  58,            0.018747,            0.011002,           0.0044455,             0.91846,             0.91898,             0.95948,             0.80082,            0.015349,           0.0042149,           0.0020021,            0.000595,            0.000595,            0.000595
                  59,            0.018582,            0.010973,           0.0044363,             0.91834,             0.91907,             0.95937,             0.80076,            0.015334,           0.0042147,           0.0019977,             0.00043,             0.00043,             0.00043
