               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  47,            0.021644,            0.011345,           0.0053783,             0.90612,             0.91345,             0.95668,             0.77929,            0.012567,           0.0040411,           0.0013494,             0.00494,             0.00494,             0.00494
                  48,            0.021595,            0.011262,           0.0055622,             0.90693,             0.91339,             0.95698,             0.78022,            0.012556,           0.0040351,           0.0013451,             0.00483,             0.00483,             0.00483
                  49,            0.021394,            0.011267,           0.0053786,             0.90659,             0.91363,             0.95705,             0.78044,            0.012544,           0.0040302,           0.0013426,             0.00472,             0.00472,             0.00472
                  50,            0.021506,            0.011211,           0.0056061,             0.90631,             0.91364,              0.9572,             0.78054,            0.012538,           0.0040261,             0.00134,             0.00461,             0.00461,             0.00461
                  51,            0.021552,            0.011201,           0.0054945,             0.90802,              0.9132,             0.95735,             0.78104,            0.012529,           0.0040187,            0.001336,              0.0045,              0.0045,              0.0045
                  52,            0.021349,            0.011206,           0.0053953,             0.90874,             0.91297,             0.95759,             0.78182,            0.012515,           0.0040108,           0.0013328,             0.00439,             0.00439,             0.00439
                  53,            0.021463,            0.011299,           0.0055296,             0.90785,             0.91334,             0.95783,             0.78228,            0.012501,           0.0040042,            0.001332,             0.00428,             0.00428,             0.00428
                  54,            0.021251,             0.01107,           0.0051941,             0.90911,             0.91238,             0.95822,             0.78256,            0.012483,            0.003997,           0.0013308,             0.00417,             0.00417,             0.00417
                  55,            0.021201,            0.011139,           0.0053303,             0.91168,             0.91031,             0.95855,             0.78333,            0.012463,           0.0039905,           0.0013282,             0.00406,             0.00406,             0.00406
                  56,            0.021095,            0.011105,           0.0052315,              0.9127,             0.91013,             0.95882,             0.78381,            0.012446,           0.0039863,            0.001328,             0.00395,             0.00395,             0.00395
                  57,            0.020914,            0.010998,           0.0051235,             0.91441,             0.90875,             0.95902,             0.78426,            0.012436,           0.0039816,           0.0013265,             0.00384,             0.00384,             0.00384
                  58,            0.020951,            0.011039,           0.0053025,              0.9147,             0.90866,             0.95931,             0.78494,            0.012421,           0.0039763,            0.001324,             0.00373,             0.00373,             0.00373
                  59,            0.020784,            0.010975,           0.0051749,             0.91479,             0.90764,             0.95952,             0.78571,            0.012403,           0.0039709,            0.001319,             0.00362,             0.00362,             0.00362
                  60,            0.020763,             0.01092,           0.0049116,             0.91548,             0.90786,             0.95971,             0.78616,            0.012386,           0.0039651,           0.0013163,             0.00351,             0.00351,             0.00351
                  61,            0.020619,            0.010922,           0.0050356,             0.91498,             0.90983,             0.96013,             0.78675,            0.012368,           0.0039585,           0.0013134,              0.0034,              0.0034,              0.0034
                  62,            0.020633,            0.010844,           0.0049063,             0.91422,             0.91005,              0.9604,             0.78715,            0.012357,            0.003951,           0.0013096,             0.00329,             0.00329,             0.00329
                  63,            0.020602,            0.010762,           0.0048644,             0.91309,             0.91066,             0.96066,             0.78768,            0.012348,           0.0039471,           0.0013098,             0.00318,             0.00318,             0.00318
                  64,            0.020345,            0.010789,           0.0049048,             0.91253,             0.91211,             0.96066,             0.78788,            0.012337,           0.0039405,           0.0013086,             0.00307,             0.00307,             0.00307
                  65,            0.020388,            0.010783,           0.0048488,             0.91389,              0.9113,             0.96086,             0.78816,            0.012324,           0.0039361,           0.0013053,             0.00296,             0.00296,             0.00296
                  66,            0.020166,            0.010675,           0.0046472,             0.90853,             0.91766,             0.96111,             0.78852,            0.012312,           0.0039292,           0.0013058,             0.00285,             0.00285,             0.00285
                  67,            0.019996,            0.010649,           0.0047336,             0.91261,             0.91355,             0.96127,             0.78893,            0.012302,           0.0039254,           0.0013024,             0.00274,             0.00274,             0.00274
                  68,            0.019921,            0.010602,           0.0047158,              0.9137,             0.91372,             0.96167,             0.78929,            0.012289,            0.003921,           0.0013031,             0.00263,             0.00263,             0.00263
                  69,            0.019732,            0.010618,           0.0046124,             0.91389,             0.91407,             0.96174,                0.79,            0.012279,           0.0039151,           0.0013023,             0.00252,             0.00252,             0.00252
                  70,            0.019787,            0.010621,           0.0046072,             0.91666,             0.91287,              0.9619,             0.79036,            0.012269,           0.0039107,           0.0012998,             0.00241,             0.00241,             0.00241
                  71,            0.019696,            0.010535,           0.0045522,             0.91526,              0.9138,             0.96211,             0.79053,            0.012249,           0.0039063,           0.0013019,              0.0023,              0.0023,              0.0023
                  72,            0.019531,            0.010515,           0.0043809,             0.91666,             0.91313,             0.96219,             0.79087,            0.012239,           0.0039019,           0.0013053,             0.00219,             0.00219,             0.00219
                  73,            0.019373,            0.010469,           0.0044386,             0.91591,             0.91353,             0.96232,             0.79129,            0.012231,           0.0038965,           0.0013068,             0.00208,             0.00208,             0.00208
                  74,            0.019269,            0.010423,           0.0042977,             0.91787,             0.91219,             0.96249,             0.79184,             0.01222,           0.0038906,           0.0013074,             0.00197,             0.00197,             0.00197
                  75,             0.01905,            0.010358,           0.0042398,             0.91842,              0.9133,             0.96288,             0.79209,            0.012213,           0.0038843,           0.0013072,             0.00186,             0.00186,             0.00186
                  76,            0.019045,            0.010306,           0.0042101,             0.91984,             0.91275,             0.96307,             0.79243,            0.012204,           0.0038786,           0.0013076,             0.00175,             0.00175,             0.00175
                  77,            0.018962,            0.010277,           0.0041936,             0.91888,              0.9149,             0.96339,              0.7929,             0.01219,           0.0038725,           0.0013031,             0.00164,             0.00164,             0.00164
                  78,            0.018697,            0.010207,           0.0042322,             0.91835,             0.91689,             0.96358,             0.79368,            0.012179,           0.0038681,           0.0012998,             0.00153,             0.00153,             0.00153
                  79,            0.018624,            0.010101,           0.0040345,             0.91757,             0.91843,             0.96358,             0.79436,            0.012166,           0.0038648,           0.0012963,             0.00142,             0.00142,             0.00142
                  80,            0.018493,            0.010115,           0.0040692,             0.91766,             0.91856,              0.9637,             0.79513,            0.012154,           0.0038605,           0.0012927,             0.00131,             0.00131,             0.00131
                  81,            0.018346,            0.010167,           0.0040407,             0.91851,             0.91814,             0.96389,             0.79527,            0.012141,           0.0038563,           0.0012927,              0.0012,              0.0012,              0.0012
                  82,             0.01834,            0.010078,           0.0039716,             0.91809,             0.91844,             0.96424,             0.79585,            0.012126,           0.0038523,           0.0012939,             0.00109,             0.00109,             0.00109
                  83,            0.018163,           0.0099506,           0.0038921,             0.91665,             0.91929,             0.96436,             0.79648,            0.012117,           0.0038483,           0.0012961,             0.00098,             0.00098,             0.00098
                  84,            0.018001,           0.0098853,           0.0036993,             0.91459,             0.92251,             0.96445,             0.79712,            0.012105,           0.0038454,           0.0012963,             0.00087,             0.00087,             0.00087
                  85,            0.017846,           0.0099425,           0.0038039,             0.91509,               0.922,              0.9645,             0.79769,             0.01209,           0.0038432,           0.0012993,             0.00076,             0.00076,             0.00076
                  86,            0.017655,           0.0097855,           0.0036225,             0.91561,             0.92214,             0.96458,             0.79816,            0.012077,           0.0038414,           0.0013018,             0.00065,             0.00065,             0.00065
                  87,            0.017692,           0.0098303,           0.0037935,             0.91454,             0.92306,             0.96463,             0.79899,            0.012064,           0.0038389,           0.0013057,             0.00054,             0.00054,             0.00054
                  88,             0.01746,           0.0097507,           0.0034988,              0.9157,             0.92241,             0.96488,             0.79931,            0.012055,            0.003836,           0.0013085,             0.00043,             0.00043,             0.00043
                  89,            0.017304,           0.0097515,           0.0035138,              0.9172,             0.92168,             0.96499,             0.79974,            0.012047,            0.003834,           0.0013073,             0.00032,             0.00032,             0.00032
