               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  24,            0.024704,            0.013203,           0.0071015,             0.82426,             0.86281,             0.89444,             0.65243,            0.021202,           0.0058027,            0.003209,            0.006205,            0.006205,            0.006205
                  25,            0.024519,            0.013263,           0.0069084,             0.83655,              0.8561,             0.89671,             0.66765,            0.020331,           0.0056429,           0.0030238,             0.00604,             0.00604,             0.00604
                  26,            0.024333,             0.01312,           0.0065366,              0.8234,             0.83252,             0.88003,             0.63532,            0.021567,           0.0058975,           0.0031875,            0.005875,            0.005875,            0.005875
                  27,            0.024519,            0.013027,           0.0066586,             0.85733,             0.85653,              0.9088,             0.67914,            0.019776,           0.0055271,           0.0031569,             0.00571,             0.00571,             0.00571
                  28,            0.024158,            0.012993,           0.0066631,             0.85709,              0.8758,             0.91787,             0.69031,            0.019651,           0.0054394,           0.0031392,            0.005545,            0.005545,            0.005545
                  29,            0.023733,             0.01291,           0.0066195,             0.81409,             0.84725,             0.89297,             0.65464,            0.020397,           0.0056987,           0.0037809,             0.00538,             0.00538,             0.00538
                  30,            0.023599,            0.012927,           0.0067367,             0.86688,             0.86543,              0.9223,             0.70547,            0.019004,           0.0053602,           0.0028739,            0.005215,            0.005215,            0.005215
                  31,            0.023201,            0.012684,           0.0062454,             0.85913,             0.87188,             0.91306,             0.69415,            0.019896,           0.0053777,           0.0031152,             0.00505,             0.00505,             0.00505
                  32,            0.023457,            0.012827,           0.0066534,             0.83648,             0.87317,             0.90691,             0.68488,            0.020105,           0.0055079,           0.0032225,            0.004885,            0.004885,            0.004885
                  33,            0.023241,            0.012814,           0.0063492,             0.85876,             0.86887,             0.91213,             0.68983,            0.019365,           0.0054304,           0.0031537,             0.00472,             0.00472,             0.00472
                  34,             0.02271,            0.012714,           0.0060024,              0.8457,              0.8664,              0.9013,             0.67935,            0.019828,           0.0056851,           0.0029801,            0.004555,            0.004555,            0.004555
                  35,            0.022881,             0.01246,           0.0061453,             0.85897,             0.87653,             0.91826,             0.70276,             0.01881,           0.0053091,           0.0032129,             0.00439,             0.00439,             0.00439
                  36,            0.022598,            0.012406,           0.0059922,             0.86296,             0.87938,             0.91851,             0.70599,            0.018397,           0.0054133,           0.0031377,            0.004225,            0.004225,            0.004225
                  37,            0.022379,             0.01237,           0.0061293,             0.87154,              0.8773,             0.92213,             0.71339,            0.018558,           0.0052512,           0.0030348,             0.00406,             0.00406,             0.00406
                  38,            0.022311,             0.01227,           0.0057086,             0.87433,             0.88233,             0.92624,             0.72009,            0.018187,           0.0050768,           0.0029008,            0.003895,            0.003895,            0.003895
                  39,            0.021913,            0.012355,           0.0058215,             0.86412,             0.88167,             0.92391,             0.71654,             0.01896,           0.0052858,           0.0028406,             0.00373,             0.00373,             0.00373
                  40,            0.022151,            0.012309,           0.0053993,             0.87408,             0.87778,              0.9239,              0.7214,            0.018503,           0.0050877,           0.0028051,            0.003565,            0.003565,            0.003565
                  41,            0.021726,             0.01222,           0.0055723,             0.86455,              0.8888,             0.92128,              0.7134,            0.018452,           0.0051001,           0.0031618,              0.0034,              0.0034,              0.0034
                  42,            0.021562,            0.011978,           0.0054937,             0.86882,             0.89004,             0.92385,             0.71987,            0.018366,           0.0050339,           0.0029205,            0.003235,            0.003235,            0.003235
                  43,            0.021226,            0.011969,            0.005334,             0.86416,             0.89254,             0.92696,             0.72806,            0.018104,           0.0049978,           0.0030037,             0.00307,             0.00307,             0.00307
                  44,            0.021323,            0.012094,           0.0051743,             0.87713,              0.8871,             0.92729,              0.7286,            0.017897,           0.0049651,           0.0028549,            0.002905,            0.002905,            0.002905
                  45,            0.020919,            0.011897,           0.0054973,             0.86922,             0.88257,             0.92357,             0.71992,            0.018451,           0.0051257,           0.0027611,             0.00274,             0.00274,             0.00274
                  46,            0.021097,            0.011844,           0.0051933,             0.87459,             0.88787,             0.92679,             0.72724,             0.01852,           0.0050657,           0.0028994,            0.002575,            0.002575,            0.002575
                  47,            0.020648,            0.011673,           0.0048798,             0.89218,              0.8824,             0.93216,              0.7392,            0.018111,            0.004849,            0.002865,             0.00241,             0.00241,             0.00241
                  48,            0.020844,            0.011676,            0.005178,             0.87471,              0.8962,             0.93005,             0.73456,            0.017786,           0.0049597,           0.0030013,            0.002245,            0.002245,            0.002245
                  49,            0.020391,             0.01154,           0.0054882,             0.87796,             0.89387,             0.92827,              0.7353,            0.017847,            0.004881,           0.0027425,             0.00208,             0.00208,             0.00208
                  50,            0.020126,            0.011678,           0.0046938,             0.88565,              0.8939,             0.93454,             0.74443,            0.017629,           0.0048287,           0.0027864,            0.001915,            0.001915,            0.001915
                  51,            0.019945,            0.011531,           0.0045142,             0.87208,             0.90127,             0.93304,             0.74083,            0.018021,           0.0048829,           0.0029773,             0.00175,             0.00175,             0.00175
                  52,            0.019425,            0.011432,           0.0049149,             0.87756,             0.89678,             0.93502,             0.74738,             0.01777,           0.0048894,           0.0028646,            0.001585,            0.001585,            0.001585
                  53,            0.019528,            0.011388,           0.0046196,             0.88654,             0.89654,             0.93606,             0.74777,            0.017811,            0.004882,           0.0027861,             0.00142,             0.00142,             0.00142
                  54,             0.01957,            0.011178,           0.0044631,             0.88592,             0.89695,             0.93549,             0.74781,            0.017804,           0.0048707,             0.00285,            0.001255,            0.001255,            0.001255
                  55,            0.019223,            0.011333,           0.0044653,             0.88562,             0.89883,             0.93595,             0.75095,            0.017513,           0.0047743,           0.0032262,             0.00109,             0.00109,             0.00109
                  56,            0.019239,            0.011299,           0.0046277,             0.89145,             0.89471,             0.93745,             0.75064,            0.017624,           0.0048423,           0.0029669,            0.000925,            0.000925,            0.000925
                  57,            0.018986,            0.011201,           0.0043659,             0.88802,             0.90145,             0.93944,              0.7574,            0.017372,           0.0047724,           0.0028341,             0.00076,             0.00076,             0.00076
                  58,            0.019149,            0.011115,           0.0042537,             0.89278,             0.89551,             0.93907,             0.75974,            0.017437,           0.0047496,           0.0028845,            0.000595,            0.000595,            0.000595
                  59,            0.018724,            0.011148,           0.0043675,             0.89485,             0.89487,             0.93903,             0.76009,            0.017302,           0.0047654,           0.0030727,             0.00043,             0.00043,             0.00043
