               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  50,            0.021638,            0.011957,           0.0051027,             0.94175,             0.93473,             0.97466,             0.81602,            0.011371,           0.0038106,           0.0016574,           0.0039362,           0.0039362,           0.0039362
                  51,            0.021487,            0.011915,            0.005188,              0.9387,                0.94,             0.97465,             0.81503,            0.011368,           0.0038133,           0.0015998,           0.0038125,           0.0038125,           0.0038125
                  52,            0.021099,            0.011856,            0.005052,             0.93818,             0.94072,             0.97496,             0.81603,            0.011386,           0.0037972,           0.0015589,           0.0036888,           0.0036888,           0.0036888
                  53,            0.021307,            0.011805,           0.0048565,             0.94164,              0.9395,             0.97513,             0.81742,            0.011366,           0.0037869,           0.0015642,            0.003565,            0.003565,            0.003565
                  54,            0.021047,            0.011714,           0.0047522,             0.94629,             0.93933,             0.97544,             0.81894,            0.011316,           0.0037792,           0.0015738,           0.0034413,           0.0034413,           0.0034413
                  55,            0.020984,            0.011654,            0.005047,             0.94672,             0.93888,             0.97536,             0.81894,            0.011299,           0.0037743,           0.0015871,           0.0033175,           0.0033175,           0.0033175
                  56,            0.020817,            0.011589,            0.004747,              0.9448,             0.94002,             0.97515,             0.81995,            0.011278,           0.0037673,           0.0016038,           0.0031938,           0.0031938,           0.0031938
                  57,            0.020971,            0.011771,            0.004838,             0.94657,             0.93814,             0.97515,             0.82017,            0.011268,           0.0037705,           0.0016312,             0.00307,             0.00307,             0.00307
                  58,            0.020509,            0.011613,           0.0047136,             0.94195,             0.94105,             0.97506,             0.82036,            0.011279,           0.0037708,           0.0016538,           0.0029462,           0.0029462,           0.0029462
                  59,            0.020571,            0.011636,            0.004882,             0.94431,             0.93932,             0.97523,             0.82071,            0.011279,           0.0037686,           0.0016743,           0.0028225,           0.0028225,           0.0028225
                  60,            0.020572,            0.011551,           0.0046544,             0.94605,             0.93805,             0.97537,             0.82088,            0.011259,           0.0037646,           0.0016803,           0.0026987,           0.0026987,           0.0026987
                  61,            0.020098,            0.011401,           0.0045115,             0.94667,             0.93556,             0.97531,             0.82156,            0.011241,           0.0037609,           0.0016869,            0.002575,            0.002575,            0.002575
                  62,            0.020121,            0.011371,           0.0046571,             0.94849,             0.93487,             0.97572,             0.82253,            0.011217,           0.0037556,           0.0016863,           0.0024513,           0.0024513,           0.0024513
                  63,            0.020153,             0.01141,           0.0045688,             0.94959,             0.93365,             0.97584,             0.82285,            0.011203,           0.0037534,           0.0016852,           0.0023275,           0.0023275,           0.0023275
                  64,            0.020124,             0.01139,           0.0042825,              0.9424,             0.94033,             0.97618,             0.82257,            0.011193,           0.0037486,           0.0016878,           0.0022038,           0.0022038,           0.0022038
                  65,            0.019678,            0.011275,           0.0045476,             0.94339,             0.93946,             0.97618,             0.82263,            0.011174,           0.0037438,           0.0016866,             0.00208,             0.00208,             0.00208
                  66,            0.019763,            0.011315,           0.0045076,             0.94713,             0.93567,             0.97578,             0.82313,            0.011166,           0.0037409,           0.0016815,           0.0019563,           0.0019563,           0.0019563
                  67,            0.019454,            0.011207,            0.004358,             0.94232,              0.9421,             0.97574,              0.8237,            0.011156,           0.0037403,           0.0016846,           0.0018325,           0.0018325,           0.0018325
                  68,            0.019726,            0.011153,           0.0042901,             0.94705,             0.93817,             0.97594,              0.8241,            0.011147,           0.0037394,           0.0016797,           0.0017087,           0.0017087,           0.0017087
                  69,            0.019201,             0.01107,           0.0040653,             0.94222,             0.94281,              0.9759,             0.82452,            0.011132,           0.0037359,           0.0016798,            0.001585,            0.001585,            0.001585
                  70,            0.019244,            0.011071,           0.0041388,             0.94306,             0.94132,             0.97597,             0.82475,            0.011116,           0.0037334,           0.0016748,           0.0014612,           0.0014612,           0.0014612
                  71,            0.019095,            0.010994,           0.0040848,             0.94433,             0.94022,             0.97581,             0.82475,            0.011104,           0.0037312,            0.001671,           0.0013375,           0.0013375,           0.0013375
                  72,            0.019169,            0.010968,           0.0042008,             0.94441,             0.94074,             0.97579,             0.82494,            0.011095,           0.0037303,             0.00167,           0.0012138,           0.0012138,           0.0012138
                  73,            0.019009,            0.010889,           0.0040348,             0.94312,             0.94206,             0.97616,             0.82542,            0.011088,           0.0037286,           0.0016689,             0.00109,             0.00109,             0.00109
                  74,              0.0188,            0.010863,           0.0038978,             0.94302,              0.9419,             0.97595,             0.82583,            0.011081,           0.0037276,           0.0016684,          0.00096625,          0.00096625,          0.00096625
                  75,             0.01862,            0.010808,           0.0037916,             0.94291,             0.94248,             0.97618,             0.82568,            0.011073,           0.0037264,             0.00167,           0.0008425,           0.0008425,           0.0008425
                  76,            0.018482,            0.010884,           0.0037278,             0.94275,             0.94164,              0.9761,             0.82633,            0.011069,           0.0037257,           0.0016738,          0.00071875,          0.00071875,          0.00071875
                  77,            0.018285,            0.010752,           0.0036023,             0.94247,             0.94161,               0.976,             0.82698,            0.011065,           0.0037258,           0.0016769,            0.000595,            0.000595,            0.000595
                  78,            0.018212,            0.010647,           0.0034035,             0.94226,              0.9415,             0.97572,             0.82678,             0.01106,           0.0037258,           0.0016785,          0.00047125,          0.00047125,          0.00047125
                  79,             0.01815,            0.010716,           0.0036804,              0.9426,             0.94107,             0.97573,             0.82717,            0.011058,           0.0037265,           0.0016802,           0.0003475,           0.0003475,           0.0003475
